 rent,rentsqm,area,yearc,location,bath,kitchen,cheating,district
349.6410217,4.994871616,70,1970,1,0,0,1,1406
754.0512695,10.32947159,73,1992,1,0,0,1,1406
1072.307739,9.574173927,112,1918,2,0,1,1,360
405.9487,6.999117851,58,1918,1,0,0,1,814
428.3077087,8.23668766,52,1957.5,2,1,0,1,372
367.2820435,10.49377441,35,1957.5,1,0,0,1,1711
382.5128479,7.500251293,51,1969,1,0,0,1,1711
308.3589783,10.27863026,30,1969,1,0,0,1,1621
444.2564087,7.404271603,60,1961,1,0,0,1,1712
390.2564087,5.345979214,73,1918,1,0,0,1,1711
350.0512695,5.303804874,66,1952,2,0,0,1,1372
246.615387,4.179921627,59,1918,2,0,0,0,153
345.1282043,5.566584587,62,1962,1,0,0,1,713
354.7692261,11.44416904,31,1965,1,0,0,1,1944
388.2564087,5.042290688,77,1957.5,2,0,0,1,372
271.1794739,4.047454834,67,1939,2,0,0,1,425
385.9487,6.771030903,57,1959,2,0,0,1,232
591.4359131,6.720861912,88,1957.5,1,0,0,1,2221
517.1282349,6.545928001,79,1960,1,0,0,1,612
308.5128174,4.746350765,65,1918,2,0,0,1,220
384.4615479,3.769230604,102,1918,1,0,0,0,552
242.5641022,3.790064096,64,1929,1,0,0,0,915
278.8205261,7.966302872,35,1974,1,0,0,1,915
518.4102783,6.480127811,80,1970,1,0,0,1,1375
412.2051086,6.3416152,65,1971,1,0,0,1,1713
543.2307739,8.487978935,64,1972,1,0,0,1,1404
336.0512695,8.196374893,41,1972,1,0,0,1,1406
320.3589783,8.008974075,40,1957.5,1,0,0,1,2135
401.2307739,7.16483593,56,1958,2,0,0,1,341
544.1538086,6.801923275,80,1918,2,0,0,0,944
391.2820435,6.113784313,64,1918,1,0,0,1,962
564.2050781,5.12913847,110,1918,1,0,0,1,564
531.2820435,5.534189701,96,1983,1,1,0,1,963
343.7435913,5.544250965,62,1918,2,0,0,1,521
446.3076782,6.375825882,70,1924,2,0,0,1,531
529.2307739,5.292307377,100,1970,2,1,0,1,522
848.7692261,8.841348648,96,1991,1,1,0,1,1635
325.8974304,7.406758785,44,1963,2,0,0,1,231
132.7692261,4.023309708,33,1960,1,0,0,1,951
266.2564087,4.437606812,60,1952,2,0,0,0,413
406.5128174,12.70352745,32,1957.5,2,0,0,1,350
274.4102478,4.035444736,68,1918,1,0,0,1,563
1133.128296,10.68988705,106,1977,2,0,0,1,284
295.384613,6.284779072,47,1929,1,0,0,1,522
704.7178955,9.034846306,78,1981,1,1,0,1,563
347.7948914,5.796579838,60,1961,1,0,0,1,432
560.9230957,6.599097729,85,1964,1,0,0,1,1133
487.333313,6.768517971,72,1958,1,0,0,1,1375
839.1282349,7.991697311,105,1980,1,1,0,1,1313
768.7179565,10.98168659,70,1983,1,0,0,1,1721
319.8974304,8.418354034,38,1971,1,0,0,1,1912
413.9487305,10.34871769,40,1929,2,0,0,1,512
218.0512848,7.787543774,28,1957,1,0,0,1,1833
512.9743652,9.160256386,56,1972,1,0,0,1,1617
410.0512695,11.71574879,35,1976,1,0,0,1,565
366.615387,5.237364292,70,1962,2,0,0,1,1935
721.2307739,6.804061413,106,1953,1,0,0,1,1721
396,12,33,1972,2,0,0,1,942
719.9487305,7.199486732,100,1983,2,0,0,1,1951
240.2564087,8.580584526,28,1939,1,0,0,1,2414
200.0512848,3.077712536,65,1957.5,2,0,0,0,923
443.384613,7.514994621,59,1918,2,0,0,1,914
271.8974304,5.035137653,54,1937,1,0,0,1,732
252.7179413,7.432881832,34,1957,1,0,0,1,424
505.6410217,9.193471909,55,1984,2,0,0,1,1842
461.8461304,5.701805115,81,1929,2,0,0,1,914
525.8461914,6.919030666,76,1966,1,0,0,1,1712
247.9487152,3.593459606,69,1939,1,0,0,1,522
686.2564087,11.4376049,60,1991,1,1,0,1,1721
602.3589478,7.257338524,83,1918,2,0,0,1,113
242.7179413,7.829610348,31,1970,2,0,0,1,220
674.7692261,11.24615383,60,1991,2,0,0,1,331
431.1794739,5.457969189,79,1962,1,0,0,1,1821
339.0256348,4.46086359,76,1929,1,0,0,1,623
224.9230804,4.325443745,52,1929,1,0,0,1,611
315.4358826,8.525291443,37,1965,1,0,0,1,1123
945.333374,10.8659029,87,1991,1,0,0,1,542
1008.307678,9.166430473,110,1929,2,0,0,1,914
473.7948914,5.92243576,80,1969,1,0,0,1,1642
372.5128479,11.28826618,33,1991,2,0,0,1,1634
497.333313,6.458871841,77,1918,1,0,0,1,251
534.1538086,7.523292065,71,1969,2,0,0,1,2526
359.4359131,5.529784679,65,1957.5,1,0,0,1,2325
489.7948608,7.774523258,63,1971,1,0,0,1,2325
465.3333435,7.158974171,65,1962,2,0,0,1,1951
312.7692566,3.595048666,87,1989,3,0,1,1,1952
770.7179565,9.633974075,80,1983,3,0,0,1,1954
402.666687,9.364343643,43,1918,1,0,0,1,1811
533.5384521,6.753651142,79,1975,2,1,0,1,563
239.02565,4.979701042,48,1918,2,0,0,1,913
574.0512695,9.410676956,61,1972,1,0,0,1,1934
672.7179565,10.51121998,64,1991,2,0,0,1,1931
488.9743652,5.433046341,90,1918,2,0,0,0,414
529.6923218,6.969635963,76,1937,2,0,0,1,1241
229.5384674,4.026990891,57,1918,2,0,0,0,242
240.8717957,6.690882206,36,1972,1,0,0,1,962
635.4871826,6.833194733,93,1957.5,2,0,0,1,412
450.5128174,5.005698204,90,1955,2,0,0,1,426
426.4615173,5.398246288,79,1957,1,0,0,1,963
421.333313,4.579710007,92,1955,1,1,0,1,1112
304.8205261,3.810256243,80,1955,1,0,0,1,1111
312.5641174,3.907051325,80,1918,1,0,0,1,814
607.7948608,8.682785034,70,1918,1,0,0,1,822
283.9487305,4.812690258,59,1938,1,0,0,1,1714
292.1538391,5.311887264,55,1955,1,0,0,0,424
232.2051239,5.663538456,41,1951,2,0,0,1,1244
309.8461609,5.532969475,56,1954,2,0,0,1,413
655.5897827,9.365569115,70,1972,1,0,0,1,1712
518.1538696,5.888113022,88,1959,1,0,0,1,1713
556.7179565,6.473466396,86,1970,1,0,0,1,713
477.4358826,8.376067162,57,1957.5,2,0,0,1,531
540.8204956,7.953240871,68,1981,2,0,0,1,373
336.9743347,12.03479958,28,1957.5,1,0,0,1,321
294.1025696,5.251830578,56,1924,1,0,0,1,1812
745.7949219,7.768697262,96,1940,2,0,0,1,1375
503.1795044,7.741220474,65,1983,1,0,0,1,1646
498.8205261,6.563426018,76,1983,2,0,0,1,1543
604.3076782,8.278189659,73,1969,1,0,0,1,1515
590.7692261,8.951050758,66,1967,1,0,0,1,1361
382.3076782,8.31103611,46,1957.5,1,0,0,1,1312
468.5641174,8.677112579,54,1957.5,2,0,0,1,563
428,5.631579399,76,1957.5,2,0,0,1,411
342.7179565,5.039969921,68,1961,1,0,0,1,1013
570.5128174,7.314266682,78,1962,1,0,0,1,432
243.4871674,6.763533592,36,1961,1,0,0,1,432
366.9230652,6.015133381,61,1957.5,2,0,0,1,413
626.1538696,7.926000118,79,1963,1,0,1,1,422
160.3589783,4.716440678,34,1957.5,2,0,0,1,350
177.8974304,5.559292316,32,1960,2,1,0,1,360
479.4359131,7.050528526,68,1973,1,0,0,1,2147
462.615387,3.304395437,140,1939,2,1,0,1,415
478.9230957,8.868948936,54,1983,1,0,0,1,2113
347.9487305,4.349359035,80,1960,1,0,0,1,522
746.3077393,10.22339439,73,1981,2,0,1,1,923
540.7692261,10.81538486,50,1993,1,0,0,1,2131
524.4102173,10.28255367,51,1989,1,0,0,1,252
270.1025696,7.717215061,35,1972,1,0,0,1,261
252.615387,3.827505589,66,1929,2,0,0,1,813
763.4358521,7.952456474,96,1970,2,0,0,1,2144
470.5640869,4.801674366,98,1918,1,0,0,1,1711
547.8461914,8.560097694,64,1924,2,0,0,1,413
346.8717957,6.670610428,52,1974,1,0,0,1,1402
327.4358826,4.547720909,72,1968,2,0,0,1,2221
396.9230652,6.615384579,60,1965,1,0,0,1,1404
541.3845825,11.51882076,47,1971,1,0,0,1,1617
419.7948608,5.381984711,78,1967,1,0,0,1,1957
528.7692261,9.613985062,55,1967,1,0,0,1,1912
318.5641174,4.424501419,72,1918,3,0,1,1,1952
476.3589783,7.00527668,68,1918,1,0,0,1,1811
216.3076935,6.759615421,32,1918,1,0,0,0,1812
570.8717651,10.01529217,57,1958,1,0,0,1,563
884.2050781,10.16327667,87,1918,1,0,0,1,565
505.4358826,6.479948521,78,1918,1,0,0,1,1811
653.6922607,8.380671501,78,1982,1,0,0,1,813
398.8717957,6.136487484,65,1957.5,1,0,0,1,563
347.333313,8.269841194,42,1939,2,0,0,1,210
384.5128174,7.394477367,52,1966,2,0,0,1,113
426.9230652,6.998738289,61,1957.5,2,0,0,1,372
578.6154175,7.714871407,75,1958,2,0,0,1,371
363.4871826,5.769635677,63,1957.5,2,0,0,1,321
538.5640869,5.228779793,103,1949,1,0,0,1,323
510.8717957,7.298169136,70,1957.5,2,0,0,1,350
704.0512695,9.387349129,75,1957.5,2,0,0,1,350
652.6153564,9.597287178,68,1983,2,0,0,1,1242
366.0512695,8.512820244,43,1939,1,0,0,1,1401
382.7692566,13.67032814,28,1962,1,0,0,1,927
258.7179565,8.084938049,32,1960,1,0,0,1,1811
487.7948914,5.360384941,91,1960,1,0,0,1,963
297.0769043,4.64182663,64,1937,2,0,0,1,2524
131.8974457,2.747863531,48,1956,1,0,0,0,2522
543.7435913,7.154522896,76,1937,1,0,0,1,1942
457.8461609,5.583487511,82,1962,1,0,0,1,1821
272.8205261,2.218052864,123,1918,2,0,0,0,1812
324.4102478,4.770738602,68,1939,2,0,0,0,350
164.2051392,2.880791903,57,1954,1,0,0,1,1371
329.8974304,6.597949028,50,1969,1,0,0,1,1342
1061.589844,10.8325491,98,1929,2,0,0,1,411
845.333374,7.684845924,110,1939,2,0,0,1,413
689.8461304,7.664958954,90,1985,1,0,0,1,714
326.3076782,4.183431625,78,1968,2,0,0,1,732
567.6410522,6.17001009,92,1918,1,1,0,1,2322
274.2051392,5.376569271,51,1957.5,1,0,0,0,1401
102.7179489,1.467399001,70,1929,1,0,0,0,1911
406.615387,7.010610104,58,1937,2,0,0,1,732
274.4615479,3.611335993,76,1924,1,0,0,0,1713
727.333374,8.763051033,83,1991,1,0,0,1,1712
260.3589783,7.036727905,37,1966,1,0,0,1,1923
379.2307739,5.124740124,74,1918,2,0,0,1,531
599.1795044,8.811461449,68,1929,2,0,0,1,232
212.1538544,1.92867136,110,1929,2,0,0,1,531
443.4359131,6.158830643,72,1918,1,0,0,1,951
751.0256348,8.075543404,93,1970,2,0,0,1,1262
357.0769043,7.935040951,45,1992,1,0,1,1,1322
652.2051392,9.18598938,71,1986,2,0,1,1,714
786.6154175,7.945610523,99,1957.5,1,0,0,1,623
624.1025391,6.241025448,100,1966,1,0,0,1,2221
660.7179565,10.65674305,62,1996,2,0,1,1,232
565.8974609,8.842148781,64,1931,2,0,0,0,1243
481.2307739,5.941123009,81,1959,2,0,0,1,1241
567.4359131,6.675717831,85,1929,2,0,0,1,1243
474.2564087,3.952136517,120,1918,2,0,0,1,411
365.5384521,4.300452709,85,1939,2,0,0,0,426
472.2564087,5.622102737,84,1967,1,0,0,1,2221
246.1538391,4.733727932,52,1972,1,0,0,1,1132
642.6153564,6.062410355,106,1939,2,0,0,1,413
476.1025696,6.612533092,72,1955,1,0,0,1,422
397.8461609,7.506533623,53,1984,1,0,0,1,714
532.4615479,11.09294891,48,1962,2,0,0,1,2528
184.1538544,3.610859871,51,1955,1,0,0,1,963
373.5384827,7.470768929,50,1982,1,0,0,1,734
395.6410217,8.242523193,48,1957.5,1,0,0,1,331
380.615387,4.585727692,83,1959,1,0,0,1,1812
463.4871826,9.269743919,50,1986,1,0,0,1,1712
960.1538696,11.16457939,86,1994,2,0,0,1,2032
588.9743652,6.40189743,92,1918,1,0,0,1,252
586.8205566,7.621046066,77,1974,2,1,0,1,1943
390.7692261,4.028548717,97,1971,2,0,0,1,2515
270.8717957,6.019374371,45,1972,1,0,0,1,424
355.6410217,7.409189701,48,1918,2,0,0,0,563
332.7692566,8.993763924,37,1953,1,0,0,1,1236
149.7435913,3.327635527,45,1957.5,2,0,0,0,374
1029.179443,10.94871807,94,1972,2,0,1,1,425
467.384613,5.311189651,88,1939,1,1,0,1,1714
496.5128174,5.11868906,97,1918,2,0,0,0,426
423.282074,11.13899994,38,1972,2,0,0,1,1244
652.8717651,7.254133701,90,1960,1,0,0,1,624
820.6153564,7.460138321,110,1918,2,0,0,1,1244
495.1282043,9.16904068,54,1991,1,0,0,1,1712
220.4102478,2.370002508,93,1918,2,0,0,0,153
622.8204956,9.295830727,67,1929,2,0,0,1,914
418.1025696,6.432348728,65,1959,1,0,0,1,1132
430.3076782,6.723558903,64,1963,1,0,0,1,611
712.3589478,5.698871613,125,1929,2,0,0,1,913
521.2820435,6.435579777,81,1971,2,0,0,1,1954
387.1282043,7.900574684,49,1960,1,0,0,1,422
1168,12.16666698,96,1986,2,0,0,1,1371
264.9743652,3.154457092,84,1939,1,0,0,1,1013
272.666687,3.285140514,83,1957.5,1,0,0,1,422
280.3589783,3.047379971,92,1929,1,0,0,0,816
356.3076782,6.598292351,54,1972,1,0,0,1,1401
586.666687,5.534589767,106,1959,1,0,0,1,723
362.3589478,6.039318085,60,1967,1,0,0,1,1942
579.2820435,8.912031174,65,1972,1,0,0,1,1944
485.5897522,5.646395206,86,1973,1,0,0,1,2024
450.7692261,5.497184753,82,1959,2,0,0,1,1842
635.0256958,7.650912762,83,1989,2,0,0,1,1644
175.2307739,5.310025692,33,1939,2,0,0,1,541
498,8.300000191,60,1955,1,0,0,1,927
203.4358978,4.731067657,43,1954,1,0,0,1,1612
810.8204956,8.718502045,93,1957.5,1,0,1,1,1361
307.1794739,2.792541027,110,1918,2,0,0,0,1354
245.2820435,7.432789803,33,1918,2,0,0,0,152
230.3589783,5.235430717,44,1957.5,1,0,0,1,1712
343.6410217,3.7352283,92,1957.5,2,0,0,1,333
528.1026001,6.684841156,79,1978,1,0,0,1,2025
513.9487305,8.861185074,58,1918,2,0,0,1,942
572.7692261,9.238215446,62,1957.5,1,0,0,1,962
316.3589783,5.969035625,53,1960,2,0,0,1,951
322.3076782,3.22307682,100,1918,2,0,0,0,943
476.3589783,9.527178764,50,1964,1,0,0,1,1712
486.2051086,5.857892036,83,1961,1,0,0,1,723
485.0769348,7.952082157,61,1954,1,0,0,1,1821
310.2051392,13.4871788,23,1957,2,0,0,1,1261
753.1794434,9.414743423,80,1983,1,0,0,1,1124
250.5641022,6.424717903,39,1939,1,0,0,1,1924
543.4871826,6.175990105,88,1977,1,0,0,1,1634
383.2307739,10.94945145,35,1929,2,0,0,1,321
510.6666565,6.227641106,82,1971,1,0,0,1,713
361.8974304,6.031625748,60,1918,1,0,0,1,612
573.2820435,9.554702759,60,1986,2,1,0,1,2132
461.2820435,6.150425434,75,1963,1,0,0,1,1014
336,3.775280952,89,1957.5,2,0,0,0,1375
351.333313,5.855554104,60,1918,2,0,0,0,815
374.7692261,4.684615612,80,1941,1,0,0,1,734
345.5897522,5.399840832,64,1960,1,0,0,1,1402
543.8461304,5.438461304,100,1929,1,0,0,1,543
646.8718262,11.34863091,57,1960,1,0,0,1,1822
342.7692566,4.967669964,69,1918,1,0,0,0,552
307.8461609,3.078461409,100,1924,2,0,0,1,521
347.6410522,4.574223995,76,1929,2,0,0,0,561
451.8461304,4.911370754,92,1958,2,0,0,1,561
286.1025696,2.724786758,105,1982,2,1,1,1,1832
1038.820435,7.582630634,137,1918,2,0,0,1,1375
334.7692261,9.564835548,35,1957.5,2,0,0,1,942
446.717926,6.979969025,64,1970,1,0,0,1,1375
766.1026001,9.342713356,82,1962,1,0,0,1,951
526.5128174,10.53025627,50,1991,1,0,0,1,1832
726.7692261,9.31755352,78,1994.5,1,0,0,1,1406
99.2307663,2.362637281,42,1939,2,0,0,1,964
694.7178955,9.648861885,72,1918,2,0,0,1,562
480.6666565,7.629630566,63,1958,1,0,0,1,1713
460.7692261,4.607692242,100,1918,1,0,0,0,1713
370.6666565,6.390805244,58,1960,1,0,0,1,1713
296.6666565,10.22988701,29,1957.5,1,0,0,1,1711
745.7435913,7.240231037,103,1939,1,0,0,1,1912
559.0256348,4.90373373,114,1918,2,0,0,1,532
437.5897522,11.82674885,37,1971,2,0,0,1,1854
471.6410217,7.369389534,64,1965,1,0,0,1,1944
521.4359131,5.01380682,104,1918,3,0,0,1,912
250.1025696,3.572893858,70,1918,2,0,0,1,412
337.384613,6.365748882,53,1972,2,0,0,1,942
517.0256348,5.119065762,101,1929,1,1,0,1,1011
962.0512695,8.513728142,113,1972,1,1,0,1,1406
620.3076782,8.989964485,69,1939,2,0,0,0,914
285.0256348,2.639126062,108,1918,1,0,0,1,1375
589.9487305,8.309138298,71,1968,2,0,0,1,1333
266.615387,5.030479431,53,1982,2,0,0,1,411
358.5641174,5.122344017,70,1967,1,0,0,1,1341
253.5384521,7.682984829,33,1956,2,0,0,1,532
265.8974304,5.317948818,50,1957.5,2,0,0,1,916
465.384613,9.307692528,50,1957.5,2,0,0,1,113
512.3589478,4.974359035,103,1930,1,0,0,1,1404
432.7179565,7.867599964,55,1918,1,0,0,1,623
737.0256348,7.225743771,102,1979,1,0,0,1,1611
600.1025391,7.596236229,79,1957.5,1,0,0,1,563
941.6923218,6.449948788,146,1979,1,0,0,1,1611
305.1282043,6.934733391,44,1966,1,0,0,1,2514
358.8205261,8.970513344,40,1918,2,0,0,1,231
362.615387,4.834870815,75,1940,1,0,0,1,2525
499.0769348,9.242164612,54,1929,1,0,0,0,1924
377.384613,9.204503059,41,1956,2,0,0,1,1853
568.1026001,6.928081989,82,1973,2,1,0,1,711
394.4615479,10.3805685,38,1966,2,0,0,1,732
749.2307739,8.143810272,92,1973,1,0,0,1,713
425.384613,8.507692337,50,1957.5,2,0,0,1,153
684.666626,8.248994827,83,1972,1,0,0,1,1911
366.4615173,6.318302631,58,1972,1,0,0,1,1831
348.666687,5.364102364,65,1918,2,0,0,1,220
311.6922913,7.083917618,44,1973,1,0,0,1,1643
599.9487305,7.316445827,82,1984,1,0,0,1,1634
431.7948608,6.349923134,68,1965,1,0,0,1,1944
292.4615173,4.874359131,60,1918,1,0,0,1,552
383.5897522,5.479851246,70,1957.5,1,0,0,0,1811
264.4102478,8.262820244,32,1972,1,0,0,1,1712
474,3.950000048,120,1918,2,0,0,1,511
224.1538544,5.603846073,40,1957.5,1,0,0,1,623
379.4871826,7.589743614,50,1991,1,0,1,1,623
255.1282043,9.111722946,28,1963,1,0,0,1,711
417.6410522,5.286594868,79,1970,2,0,0,1,713
451.1794739,10.02620983,45,1957.5,2,0,0,1,412
636.4102783,6.364102364,100,1971,2,0,0,1,1852
625.5385132,9.929184914,63,1985,1,0,0,1,1942
237.02565,4.309557438,55,1972,1,0,0,1,1932
313.4359131,5.804368973,54,1962,1,0,0,1,1933
458.8717957,6.8488307,67,1963,1,0,0,1,1712
417.6923218,7.0795331,59,1933,1,0,0,1,1911
786.8205566,9.256712914,85,1994.5,1,0,0,1,2514
459.7435913,7.07297945,65,1918,2,0,0,1,913
552.4615479,9.52519989,58,1986,1,0,0,1,623
738.2564087,9.713897705,76,1992,1,0,0,1,1406
374.7179565,6.691390038,56,1957.5,2,0,0,1,1943
792.2564087,11.31794834,70,1989,2,0,0,1,2025
495.1794739,9.522681236,52,1972,1,1,0,1,1927
374.4615479,5.760948658,65,1962,1,0,0,1,1404
366.7692261,8.529518127,43,1991,2,0,0,1,1532
430.4615479,6.330317974,68,1964,1,0,0,1,1402
817.4359131,9.082619667,90,1979,1,0,1,1,1401
676.8718262,10.57612324,64,1957,1,0,0,1,1711
412.3589478,5.890841007,70,1965,1,0,0,1,1712
368.3589783,9.208974838,40,1929,2,0,0,1,541
291.7948608,11.22287655,26,1972,2,0,0,0,350
567.1282349,14.54174805,39,1983,2,0,0,1,531
262.615387,5.471153736,48,1932,1,0,0,1,1812
678.3076782,9.690107346,70,1991,1,0,0,1,1911
345.6410217,9.875455856,35,1995,1,0,0,1,623
243.3333282,6.576574326,37,1957.5,1,0,0,1,1133
936.8718262,11.42526722,82,1984,3,0,0,1,1952
134.9743652,2.327144146,58,1918,1,0,0,0,1912
460.1025696,11.79750252,39,1991,1,0,0,1,623
494.8205261,6.969302654,71,1918,1,0,0,1,563
235.384613,7.355769157,32,1972,2,0,0,1,563
328.8205261,3.779546022,87,1957.5,2,0,0,1,125
178.6153717,3.969230652,45,1918,2,0,0,0,350
378.3077087,9.955467224,38,1957.5,1,0,0,1,1617
276.2564087,6.577533245,42,1964,1,0,0,1,1406
657.5897827,5.260717869,125,1918,2,0,0,1,1262
1208.05127,11.96090221,101,1980,2,0,0,1,411
646,8.282051086,78,1957,1,0,0,1,713
768.7692261,12.39950275,62,1993,2,0,0,1,2022
275.384613,3.094209194,89,1930,1,0,0,1,816
463.0769348,7.124261379,65,1918,2,0,0,1,426
357.2820435,8.308886528,43,1959,2,0,0,1,1241
247.2307739,4.847661972,51,1986,1,0,0,1,1212
366.3589783,6.316533089,58,1938,1,0,0,1,1213
395.7435913,4.601669788,86,1957,1,0,0,1,424
426.1538391,8.040636063,53,1980,1,0,0,1,1133
577.6410522,9.790528297,59,1994,1,0,0,1,2149
760.7692261,10.42149734,73,1963,1,0,0,1,711
605.1282349,8.404558182,72,1972,1,0,0,1,1013
382.5128479,5.976764202,64,1935,1,0,0,1,2524
597.7948608,6.292579174,95,1918,2,0,0,0,372
286.5128174,9.879754066,29,1957.5,2,0,0,1,360
400.7692261,6.262020588,64,1918,1,0,0,1,163
205.2307739,5.700856209,36,1955,2,0,0,1,411
300.6666565,2.733333349,110,1918,2,0,0,1,1243
283.9487305,10.14102554,28,1929,2,0,0,1,412
265.3333435,4.57471323,58,1918,2,0,0,0,1243
256.9743652,8.030450821,32,1972,1,0,0,1,1281
208.4615326,2.978022099,70,1918,2,0,0,0,914
518.2051392,8.636753082,60,1959,2,0,0,1,210
428.0513,12.58974361,34,1957,2,0,0,1,1243
711.0769043,6.292717934,113,1929,2,0,0,1,426
200.1538391,3.511470556,57,1957.5,2,0,0,1,1261
876.1538696,10.95192337,80,1924,2,0,0,1,414
373.6410217,10.09840584,37,1929,2,0,0,1,412
313.1795044,4.605580807,68,1957.5,2,0,0,1,415
515.4359131,6.60815382,78,1980,2,0,0,1,350
94.05127716,2.044592857,46,1918,1,0,0,1,1921
392.9230957,5.238974094,75,1972,2,0,0,1,732
266.4615173,6.832348824,39,1968,1,0,0,1,1921
378.2564087,5.181594849,73,1968,1,0,0,1,1921
352.0512695,5.416174412,65,1959,1,0,0,1,1371
505.2307739,7.429866791,68,1918,2,0,0,1,372
263.1282043,7.739066601,34,1957,1,0,0,1,1241
312.7692566,6.255384445,50,1957.5,2,0,0,0,360
516.3076782,7.375825882,70,1961,1,0,0,1,2528
310.6666565,4.142222404,75,1961,1,0,0,1,1013
270.0512695,6.586615086,41,1957.5,2,0,0,0,531
464.8717957,5.534189701,84,1991,1,0,0,1,1713
314.6666565,5.333333015,59,1957.5,1,0,0,0,1402
257.6410217,4.294016838,60,1956,1,0,0,0,711
260.0513,8.126605034,32,1957.5,2,0,0,1,521
641.4871826,9.433635712,68,1979,1,0,0,1,1401
276.6666565,5.320512772,52,1960,2,0,0,1,561
485.8974304,7.252200127,67,1939,2,0,0,1,941
629.6923218,6.99657917,90,1961,1,0,0,1,713
391.384613,6.989009857,56,1955,1,0,0,1,1713
302.0512695,5.393774509,56,1962,2,0,0,1,360
615.0769653,12.30153847,50,1972,1,1,0,1,1236
299.5897522,3.292194843,91,1939,1,0,0,0,611
532.9230347,9.188328743,58,1984,1,0,0,1,2024
447.6923218,5.205723286,86,1962,1,0,0,1,734
301.6922913,9.732010841,31,1972,1,0,0,1,816
718.1026001,9.206440926,78,1955,1,0,0,1,1371
576.1026001,10.10706234,57,1972,2,0,0,1,425
286.0512695,2.424163103,118,1918,1,0,0,1,822
539.2307739,4.947071075,109,1918,1,0,0,0,612
245.2307739,3.503296852,70,1918,2,0,0,0,914
538.4615479,6.566605091,82,1985,1,0,0,1,1346
416.8204956,5.08317709,82,1972,1,0,0,1,1643
535.0769653,7.134358883,75,1971,1,0,0,1,1643
631.1795044,7.425640583,85,1957.5,1,0,1,1,612
457.9487305,6.105984211,75,1984,1,1,0,1,2149
308.4615479,4.058704853,76,1918,2,0,0,0,532
581.4359131,12.37097931,47,1983,1,0,0,1,422
239.02565,6.829302311,35,1994,2,0,0,1,2144
624.8717651,7.528574467,83,1983,1,0,0,1,2146
562.4102173,9.07113266,62,1929,2,0,0,1,350
280.7692261,4.679487228,60,1918,2,0,0,0,942
509.4359131,9.097071648,56,1957.5,1,0,0,1,1711
412.5641174,4.911477566,84,1918,1,0,0,1,432
483.9487305,9.489189148,51,1956,2,0,0,1,563
225.2820435,4.171889782,54,1957.5,2,0,0,1,941
518.4615479,3.988165617,130,1918,1,0,0,1,1831
384.7179565,6.749435902,57,1996,1,0,0,1,2523
491.0769043,10.02197933,49,1957.5,1,0,0,1,927
502,11.67442036,43,1972,1,0,0,1,1812
339.7948608,6.178087234,55,1924,1,0,0,1,1714
331.1282043,7.88400507,42,1918,1,0,0,1,552
417.5897522,6.959830761,60,1954,1,0,0,1,1821
683.5384521,6.213984966,110,1983,1,0,0,1,1512
395.384613,5.730210304,69,1957,1,0,0,1,1621
300.6666565,4.234741688,71,1983,1,0,0,1,1321
568.1538696,5.681538582,100,1972,1,0,0,1,1342
631.1281738,7.338697433,86,1983,1,0,0,1,1541
502.666687,12.5666666,40,1991,1,0,0,1,1636
486.3076782,5.589743614,87,1968,1,0,0,1,1942
200.8205109,6.694015503,30,1972,1,0,0,1,1363
188.358963,8.969471931,21,1966,3,0,0,1,1853
277.1794739,3.903936386,71,1963,1,0,0,1,713
325.0769348,3.351308584,97,1918,2,1,0,1,925
259.2307739,4.181141376,62,1955,1,0,0,1,2523
312.1025391,4.658246994,67,1964,1,0,0,1,2441
649.3846436,6.90834856,94,1971,1,0,0,1,1012
385.1794739,6.878205299,56,1972,1,0,0,1,2421
359.384613,9.982907295,36,1966,1,0,0,1,2421
517.6923218,10.78525639,48,1985,1,0,0,1,2421
539.2820435,8.296646118,65,1965,1,0,0,1,1112
239.2820587,2.78234911,86,1960,1,1,0,1,2421
309.9487305,4.07827282,76,1960,1,0,0,1,2421
410.2051392,4.41080761,93,1955,1,1,0,1,1111
267.384613,9.549450874,28,1968,1,0,0,1,1112
706.2051392,8.407205582,84,1981,1,0,0,1,1133
898.9230957,9.462348938,95,1918,2,0,0,1,1238
247.7948761,3.303931713,75,1918,2,0,0,1,360
663.4358521,9.902026176,67,1991,2,0,0,1,162
557.5384521,8.199091911,68,1970,1,0,0,1,711
367.7435913,5.657594681,65,1957.5,1,0,0,1,711
375.1282043,7.655676842,49,1983,1,0,0,1,1832
261.9487,6.893389702,38,1918,1,0,0,0,1713
341.8461304,5.102180958,67,1936,2,0,0,0,943
374.4615479,10.69890213,35,1918,2,0,0,1,231
105.7435913,2.782726049,38,1957.5,1,0,0,1,811
852.666626,10.65833378,80,1972,3,0,0,1,1331
1081.794922,10.50286102,103,1959,1,0,0,1,1821
968.8204956,7.452466488,130,1929,2,0,0,1,331
446.6666565,5.955554008,75,1957.5,1,0,0,1,1516
875.0256958,8.578681946,102,1918,2,1,0,1,360
661.7435913,8.376502991,79,1986,1,0,0,1,1921
468.9230957,9.017753601,52,1929,1,0,0,1,543
329.2820435,6.097815514,54,1966,1,0,0,1,1955
325.5897522,9.044158936,36,1967,1,0,0,1,1934
284.7179565,7.49257946,38,1957.5,2,0,0,1,942
578.666687,9.977009773,58,1957.5,2,0,0,1,941
592.4615479,6.510569096,91,1979,1,0,0,1,1611
495.2820435,10.10779476,49,1994,1,0,1,1,1361
